qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank,url,image_by,image_licence
Q5875008,Hobe Fort,fortress,Taiwan,TW,25.1793,121.429,1889,0,19th century,https://en.wikipedia.org/wiki/Hobe_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Tamsui%20Township2.JPG?width=1280,7,1155,3844,https://thecastlemap.com/castles/hobe-fort/,Winertai,CC BY-SA 3.0
Q7252924,Prozor Fortress,fortress,Croatia,HR,43.91376,16.39515,1406,0,15th century,https://en.wikipedia.org/wiki/Prozor_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Vrlika.jpg?width=1280,7,477,4820,https://thecastlemap.com/castles/prozor-fortress/,BiljanaST,CC BY-SA 4.0
Q7359968,Rokantiškės Castle,castle,Lithuania,LT,54.69,25.391,1150,1,12th century,https://en.wikipedia.org/wiki/Rokanti%C5%A1k%C4%97s_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Rokantiskes.jpg?width=1280,7,323,5174,https://thecastlemap.com/castles/rokantiskes-castle/,Juliux,CC BY-SA 3.0
Q1636725,Viderup Castle,palace,Sweden,SE,55.7775,13.2875,1623,0,17th century,https://en.wikipedia.org/wiki/Viderup_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Viderups%20slott%2C%202015-3.jpg?width=1280,7,571,4649,https://thecastlemap.com/castles/viderup-castle/,Jorchr,CC BY-SA 3.0
Q65283232,Amilakhvari Castle,castle,Georgia,GE,42.03028,44.39278,,0,,https://en.wikipedia.org/wiki/Amilakhvari_castle,https://commons.wikimedia.org/wiki/Special:FilePath/Amilakhvari%20castle%20in%20Kvemo-Chala.%20Skhvilo%20castle%20in%20the%20background%20%28Photo%20A.%20Muhranoff%2C%202011%29.jpg?width=1280,7,180,5599,https://thecastlemap.com/castles/amilakhvari-castle/,Aleksey Muhranoff,CC BY-SA 3.0
Q4185807,Fortress of Bagrati,ruin,Georgia,GE,43.00028,41.04611,1150,1,12th century,https://en.wikipedia.org/wiki/Bagrat%27s_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/2014%20Suchum%2C%20Pozosta%C5%82o%C5%9Bci%20zamku%20Bagrata%20%2802%29.jpg?width=1280,7,1009,3995,https://thecastlemap.com/castles/fortress-of-bagrati/,Hons084,CC BY-SA 4.0
Q12848333,Zindan Fortress,fortress,Azerbaijan,AZ,38.75083,48.85611,1750,1,18th century,https://en.wikipedia.org/wiki/Zindan_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Dair%C9%99vi%20qala%20%282%29.jpg?width=1280,7,432,4904,https://thecastlemap.com/castles/zindan-fortress/,Rəcəb Həsənbəyov,CC BY-SA 4.0
Q12863924,Drisi Javakhaant Castle,castle,Georgia,GE,41.86609,44.28442,,0,,https://en.wikipedia.org/wiki/Javakhaant_castle,https://commons.wikimedia.org/wiki/Special:FilePath/Drisi%20Fortress.jpg?width=1280,7,128,5750,https://thecastlemap.com/castles/drisi-javakhaant-castle/,Jaba1977,CC BY-SA 4.0
Q5904838,Horom Citadel,fortress,Armenia,AM,40.65655,43.90225,,0,,https://en.wikipedia.org/wiki/Horom_Citadel,https://commons.wikimedia.org/wiki/Special:FilePath/%D5%94%D5%A1%D5%B2%D5%A1%D6%84%D5%A1%D5%BF%D5%A5%D5%B2%D5%AB%20%C2%AB%D5%80%D5%B8%D5%BC%D5%B8%D5%B4%C2%BB.jpg?width=1280,7,313,5213,https://thecastlemap.com/castles/horom-citadel/,,
Q5395897,Ertij Fort,fortress,Armenia,AM,39.7393,45.2705,1250,1,13th century,https://en.wikipedia.org/wiki/Ertij_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Ertij%20Fort1.jpg?width=1280,7,267,5333,https://thecastlemap.com/castles/ertij-fort/,Dmitri Arakelyan,CC BY-SA 3.0
Q5471552,Fort Loudoun,fortress,United States,US,39.915,-77.91,1756,0,18th century,https://en.wikipedia.org/wiki/Fort_Loudoun_(Pennsylvania),https://commons.wikimedia.org/wiki/Special:FilePath/10491%20Fort%20Loudon%20-%20Franklin%20County%2C%20PA%204.jpg?width=1280,7,713,4413,https://thecastlemap.com/castles/fort-loudoun/,lcm1863,CC BY-SA 2.0
Q5471744,Fort Negley,fortress,United States,US,36.1451,-86.77466,,0,,https://en.wikipedia.org/wiki/Fort_Negley,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20negley%201864.jpg?width=1280,7,1509,3529,https://thecastlemap.com/castles/fort-negley/,Photographed by George Barnard (1819–1902),Public domain
Q10283857,Fort of Monserrate,fortress,Brazil,BR,-12.92996,-38.51772,1583,0,16th century,https://en.wikipedia.org/wiki/Fort_of_Monserrate,https://commons.wikimedia.org/wiki/Special:FilePath/MonteSerrateFortress-Salvador-CCBY.jpg?width=1280,7,433,4900,https://thecastlemap.com/castles/fort-of-monserrate/,joquerollo [2],CC BY 2.0
Q1868314,Waterfort,fortress,Curaçao,CW,12.10336,-68.93333,1827,0,19th century,https://en.wikipedia.org/wiki/Waterfort,https://commons.wikimedia.org/wiki/Special:FilePath/Waterfort%2C%20Willemstad%20%2830833425490%29.jpg?width=1280,7,841,4237,https://thecastlemap.com/castles/waterfort/,-JvL- from Netherlands,CC BY 2.0
Q13564665,Zubarah Fort,fortress,Qatar,QA,25.97689,51.04539,1938,0,20th century,https://en.wikipedia.org/wiki/Al_Zubara_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Zubara%20Fort.jpg?width=1280,7,856,4211,https://thecastlemap.com/castles/zubarah-fort/,Rafeek Qatar,CC BY-SA 2.0
Q4121270,Fort Tiracol,fortress,India,IN,15.7306,73.682,,0,,https://en.wikipedia.org/wiki/Fort_Tiracol,https://commons.wikimedia.org/wiki/Special:FilePath/Terekhol%20Fort%20Entrance.JPG?width=1280,7,626,4544,https://thecastlemap.com/castles/fort-tiracol/,Mvkulkarni23,CC BY 3.0
Q4356558,Djursholm Castle,castle,Sweden,SE,59.40139,18.08917,1650,1,17th century,https://en.wikipedia.org/wiki/Djursholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Djursholm%20D81%205880%20%2848953880898%29.jpg?width=1280,7,1050,3952,https://thecastlemap.com/castles/djursholm-castle/,"Bengt Nyman from Vaxholm, Sweden",CC BY 2.0
Q4357010,Kronovall Castle,castle,Sweden,SE,55.6415,14.0486,1760,0,18th century,https://en.wikipedia.org/wiki/Kronovall_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Kronovall%203.jpg?width=1280,7,1323,3678,https://thecastlemap.com/castles/kronovall-castle/,jorchr,CC BY-SA 3.0
Q4357541,Björnstorp Castle,palace,Sweden,SE,55.628,13.4066,1752,0,18th century,https://en.wikipedia.org/wiki/Bj%C3%B6rnstorp_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Bj%C3%B6rnstorp.jpg?width=1280,7,790,4305,https://thecastlemap.com/castles/bjornstorp-castle/,Jorchr,CC BY-SA 3.0
Q4919666,Bjärsjölagård Castle,palace,Sweden,SE,55.72611,13.69889,,0,,https://en.wikipedia.org/wiki/Bj%C3%A4rsj%C3%B6lag%C3%A5rd_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Bj%C3%A4rsj%C3%B6lag%C3%A5rd.jpg?width=1280,7,363,5047,https://thecastlemap.com/castles/bjarsjolagard-castle/,Jorchr,CC BY-SA 3.0
Q4994206,Gärsnäs Castle,castle,Sweden,SE,55.5328,14.1767,1350,1,14th century,https://en.wikipedia.org/wiki/G%C3%A4rsn%C3%A4s_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20G%C3%A4rsn%C3%A4s.jpg?width=1280,7,810,4275,https://thecastlemap.com/castles/garsnas-castle/,Jorchr,CC BY-SA 3.0
Q29586798,Sorghvliedt Castle,castle,Belgium,BE,51.171,4.3533,,0,,https://en.wikipedia.org/wiki/Sorghvliedt_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hoboken%20Sorghvliedt%206.jpg?width=1280,7,180,5598,https://thecastlemap.com/castles/sorghvliedt-castle/,Torsade de Pointes,CC0
Q3364963,Krageholm Castle,castle,Sweden,SE,55.493,13.7656,,0,,https://en.wikipedia.org/wiki/Krageholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Krageholms%20slott.jpg?width=1280,7,842,4232,https://thecastlemap.com/castles/krageholm-castle/,User Jorchr on sv.wikipedia,CC BY-SA 3.0
Q4819264,Heby Castle,palace,Sweden,SE,59.13889,17.2125,1778,0,18th century,https://en.wikipedia.org/wiki/Heby_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Heby.JPG?width=1280,7,800,4287,https://thecastlemap.com/castles/heby-castle/,Ochmann-HH,CC BY 3.0
Q12367048,Kirumpää Castle,ruin,Estonia,EE,57.86228,26.99154,1322,0,14th century,https://pl.wikipedia.org/wiki/Zamek_Kierepe%C4%87,https://commons.wikimedia.org/wiki/Special:FilePath/Kirump%C3%A4%C3%A4%20piiskopilinnus%202.jpg?width=1280,7,254,5381,https://thecastlemap.com/castles/kirumpaa-castle/,Kotkasulg,CC BY-SA 3.0
Q3692806,Minsk Castle,castle,Belarus,BY,53.90778,27.55167,1050,1,11th century,https://en.wikipedia.org/wiki/Minsk_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mienski%20zamak.%20%D0%9C%D0%B5%D0%BD%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28J.%20Drazdovi%C4%8D%2C%201920%29.jpg?width=1280,7,1010,3992,https://thecastlemap.com/castles/minsk-castle/,Jazep Drazdovič,Public domain
Q6508304,Liahavichy Castle,castle,Belarus,BY,53.03333,26.26667,1575,1,16th century,https://en.wikipedia.org/wiki/Liahavichy_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Lachowicze1.jpg?width=1280,7,567,4654,https://thecastlemap.com/castles/liahavichy-castle/,1970gemini,Public domain
Q3917367,Gomel Castle,castle,Belarus,BY,52.42181,31.01679,1501,0,16th century,https://pl.wikipedia.org/wiki/Zamek_w_Homlu,https://commons.wikimedia.org/wiki/Special:FilePath/Homielski%20zamak.%20%D0%93%D0%BE%D0%BC%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28XVI%29.jpg?width=1280,7,316,5205,https://thecastlemap.com/castles/gomel-castle/,Unknown authorUnknown author,Public domain
Q13028063,Ikazń Castle,ruin,Belarus,BY,55.62327,27.26669,1504,0,16th century,https://pl.wikipedia.org/wiki/Zamek_w_Ika%C5%BAni,https://commons.wikimedia.org/wiki/Special:FilePath/Ika%C5%BAnienski%20zamak.%20%D0%86%D0%BA%D0%B0%D0%B7%D1%8C%D0%BD%D0%B5%D0%BD%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28T.%20Mako%C5%ADski%2C%201613%29.jpg?width=1280,7,203,5537,https://thecastlemap.com/castles/ikazn-castle/,Tomasz Makowski,Public domain
Q13030661,Hajciuniški Castle,castle,Belarus,BY,54.25103,25.43324,1625,1,17th century,https://pl.wikipedia.org/wiki/Dw%C3%B3r_obronny_w_Gojcieniszkach,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B0%D0%B9%D1%82%D1%8E%D0%BD%D0%B8%D1%88%D0%BA%D0%B8.jpg?width=1280,7,364,5040,https://thecastlemap.com/castles/hajciuniski-castle/,Petro Vlasenko,CC BY-SA 3.0
Q15035005,Biely Kovieĺ Castle,ruin,Belarus,BY,54.60141,30.05425,,0,,https://pl.wikipedia.org/wiki/Zamek_w_Smolanach,https://commons.wikimedia.org/wiki/Special:FilePath/Belarus-Smalyany-Bely%20Kovel%20Castle-1.jpg?width=1280,7,469,4833,https://thecastlemap.com/castles/biely-koviel-castle/,Alex Zelenko,CC BY-SA 4.0
Q57397,Cihou Fort,fortress,Taiwan,TW,22.61306,120.26417,1720,0,18th century,https://en.wikipedia.org/wiki/Cihou_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Qihou%20Gaoxiong%20barracks.JPG?width=1280,7,1014,3987,https://thecastlemap.com/castles/cihou-fort/,Felis domestica,CC BY-SA 3.0
Q678272,Austrått Fort,fortress,Norway,NO,63.7083,9.72203,1942,0,20th century,https://en.wikipedia.org/wiki/Austr%C3%A5tt_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Guns%20of%20Austr%C3%A5tt%2003.JPG?width=1280,7,5804,2431,https://thecastlemap.com/castles/austratt-fort/,Mari Haugen,CC BY-SA 4.0
Q18708368,Fort Mosta,fortress,Malta,MT,35.92264,14.42614,1878,0,19th century,https://en.wikipedia.org/wiki/Fort_Mosta,https://commons.wikimedia.org/wiki/Special:FilePath/Malta%20-%20Naxxar%20-%20Triq%20is-Salina%20-%20Ballut%20Blocks%20%2B%20Mosta%2002%20ies.jpg?width=1280,7,243,5415,https://thecastlemap.com/castles/fort-mosta/,Frank Vincentz,CC BY-SA 3.0
Q2476520,Fort Nieuw-Amsterdam,fortress,Suriname,SR,5.88806,-55.09167,1734,0,18th century,https://en.wikipedia.org/wiki/Fort_Nieuw-Amsterdam,https://commons.wikimedia.org/wiki/Special:FilePath/AMH-6914-KB%20Map%20of%20Nieuw%20Amsterdam%20fort.jpg?width=1280,7,726,4390,https://thecastlemap.com/castles/fort-nieuw-amsterdam/,Jakob van der Schley,Public domain
Q6872302,Mirabella Fortress,fortress,Croatia,HR,43.44489,16.6935,1300,0,13th century,https://en.wikipedia.org/wiki/Mirabella_Fortress_(Peovica),https://commons.wikimedia.org/wiki/Special:FilePath/Fortress%20Mirabella%2C%20Omis%20%28HR%29%20-%20panoramio.jpg?width=1280,7,1231,3753,https://thecastlemap.com/castles/mirabella-fortress/,Michael Newman,CC BY 3.0
Q1821671,Bettembourg Castle,castle,Luxembourg,LU,49.51722,6.09667,1734,0,18th century,https://en.wikipedia.org/wiki/Bettembourg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Collart%20Schlass--w.jpg?width=1280,7,218,5482,https://thecastlemap.com/castles/bettembourg-castle/,The original uploader was Cornischong at Luxembourgish Wikipedia,CC BY-SA 1.0
Q5472727,Fortress Kostajnica,fortress,Croatia,HR,45.22111,16.54722,1350,1,14th century,https://en.wikipedia.org/wiki/Kostajnica_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/HrvatskaKostjanica-castle2008.JPG?width=1280,7,220,5477,https://thecastlemap.com/castles/fortress-kostajnica/,Jakub Sochacki,CC BY-SA 3.0
Q6433738,Kot Diji Fort,fortress,Pakistan,PK,27.34508,68.70628,1785,0,18th century,https://en.wikipedia.org/wiki/Kot_Diji_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Kot%20Diji%20Fort%20by%20smn-.JPG?width=1280,7,539,4704,https://thecastlemap.com/castles/kot-diji-fort/,Smn121,CC BY-SA 3.0
Q12638607,Novi Dvori of Zaprešić,castle,Croatia,HR,45.87209,15.80556,1611,0,17th century,https://en.wikipedia.org/wiki/Novi_Dvori,https://commons.wikimedia.org/wiki/Special:FilePath/Novi%20dvori%20Zapre%C5%A1i%C4%87%20%28obnova%29.jpg?width=1280,7,476,4825,https://thecastlemap.com/castles/novi-dvori-of-zapresic/,Suradnik13,CC BY-SA 4.0
Q3296456,Fortaleza da São Tomé,fortress,India,IN,10.1963,76.2119,1523,0,16th century,https://en.wikipedia.org/wiki/Fortaleza_da_S%C3%A3o_Tom%C3%A9,https://commons.wikimedia.org/wiki/Special:FilePath/Cranganorefort.jpg?width=1280,7,374,5015,https://thecastlemap.com/castles/cranganore-fort/,Challiyan at Malayalam Wikipedia,Public domain
Q13115569,Asheri Fort,fortress,India,IN,19.82042,72.92111,,0,,https://en.wikipedia.org/wiki/Asheri_fort,https://commons.wikimedia.org/wiki/Special:FilePath/Asheri%20Fort.jpg?width=1280,7,869,4188,https://thecastlemap.com/castles/asheri-fort/,Ccmarathe,CC BY-SA 4.0
Q2724028,Ghodbunder Fort,fortress,India,IN,19.2962,72.8883,1550,0,16th century,https://en.wikipedia.org/wiki/Ghodbunder_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Ghodbunder%20Fort%20courtyard.jpg?width=1280,7,1057,3948,https://thecastlemap.com/castles/ghodbunder-fort/,Himanshu Sarpotdar,CC BY 2.0
Q18756153,Negombo Fort,fortress,Sri Lanka,LK,7.20833,79.83056,1672,0,17th century,https://en.wikipedia.org/wiki/Negombo_fort,https://commons.wikimedia.org/wiki/Special:FilePath/SL%20Negombo%20asv2020-01%20img06%20Dutch%20Fort.jpg?width=1280,7,725,4394,https://thecastlemap.com/castles/negombo-fort/,A.Savin,FAL
Q4158660,Derbent Fortress,fortress,Russia,RU,42.05265,48.27497,,0,,https://pt.wikipedia.org/wiki/Fortaleza_de_Derbente,https://commons.wikimedia.org/wiki/Special:FilePath/Derbent.Naryn%20Kala%20Citadel.046.Naryn%20Kapa%20Kapy%20Gate.JPG?width=1280,7,2367,3084,https://thecastlemap.com/castles/derbent-fortress/,Oleg Moro,CC BY-SA 3.0
Q16314732,Mannar Fort,fortress,Sri Lanka,LK,8.97586,79.91701,1560,0,16th century,https://en.wikipedia.org/wiki/Mannar_fort,https://commons.wikimedia.org/wiki/Special:FilePath/Het%20fort%20Manaar%20op%20Ceylon%2C%20gezien%20van%20de%20rivier%20.ar%20van%20de%20Revier%20%28titel%20op%20object%29%2C%20RP-T-1902-A-4667.jpg?width=1280,7,179,5601,https://thecastlemap.com/castles/mannar-fort/,Rijksmuseum,CC0
Q5404567,Oulu Castle,castle,Finland,FI,65.01722,25.46722,1590,0,16th century,https://en.wikipedia.org/wiki/Oulu_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Ruins%20Oulu%2020111203.JPG?width=1280,7,4928,2518,https://thecastlemap.com/castles/oulu-castle/,Estormiz,CC0
Q1954934,Dutch Fort,ruin,Malaysia,MY,4.20053,100.57601,1670,0,17th century,https://en.wikipedia.org/wiki/Dutch_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Fort%20Pulau%20Pangkor%202007%20024%20pano.jpg?width=1280,7,464,4846,https://thecastlemap.com/castles/dutch-fort/,Gryffindor,Public domain
Q13090402,Samobor Fortress,fortress,Bosnia and Herzegovina,BA,43.67134,19.11295,14,0,1st century,https://en.wikipedia.org/wiki/Samobor_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Stari%20grad%20Samobor%2C%20Novo%20Gora%C5%BEde%2003.jpg?width=1280,7,386,4996,https://thecastlemap.com/castles/samobor-fortress/,GordanaVG,CC BY-SA 4.0
Q7809304,Tiruchirappalli Rock Fort,fortress,India,IN,10.828,78.697,,0,,https://en.wikipedia.org/wiki/Tiruchirappalli_Rock_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Rock%20Fort%20Temple.jpg?width=1280,7,4064,2654,https://thecastlemap.com/castles/tiruchirappalli-rock-fort/,Ondřej Žváček,CC BY 2.5
Q3885416,Fort Jesup,fortress,United States,US,31.61139,-93.40083,1822,0,19th century,https://en.wikipedia.org/wiki/Fort_Jesup,https://commons.wikimedia.org/wiki/Special:FilePath/Army%20Kitchen%20at%20Fort%20Jesup%20State%20Historic%20Site.jpg?width=1280,7,511,4759,https://thecastlemap.com/castles/fort-jesup/,Pat Austin,CC BY 2.0
Q6036823,Mardin Castle,castle,Turkey,TR,37.31544,40.73839,-350,1,4th century BC,https://en.wikipedia.org/wiki/Mardin_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mardin%2C%20Turkey.JPG?width=1280,7,1088,3913,https://thecastlemap.com/castles/mardin-castle/,MSinjari,CC BY-SA 4.0
Q3827850,Vijaydurg Fort,fortress,India,IN,16.56083,73.33333,,0,,https://en.wikipedia.org/wiki/Vijaydurg_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Vijaydurg%20Fort%2020.jpg?width=1280,7,2416,3066,https://thecastlemap.com/castles/vijaydurg-fort/,Rehansarang,CC BY-SA 4.0
Q12233402,Qatif Castle,castle,Saudi Arabia,SA,26.55937,50.00513,,0,,https://en.wikipedia.org/wiki/Qal%27at_al-Qatif,https://commons.wikimedia.org/wiki/Special:FilePath/%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81.jpg?width=1280,7,1328,3669,https://thecastlemap.com/castles/qatif-castle/,Unknown authorUnknown author,Public domain
Q6546966,Liinmaa Castle,castle,Finland,FI,61.21797,21.60884,1395,0,14th century,https://en.wikipedia.org/wiki/Liinmaa_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Liinmaan%20linnan%20varustus%20p%C3%A4%C3%A4lt%C3%A4.jpg?width=1280,7,754,4350,https://thecastlemap.com/castles/liinmaa-castle/,MPorciusCato,CC BY-SA 3.0
Q4841911,Baghsar Fort,fortress,Pakistan,PK,33.03944,74.20611,,0,,https://en.wikipedia.org/wiki/Baghsar_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Bagsar%20Fort%2C%20Kotli.%20Azad%20Kashmir.%20Pakistan.jpg?width=1280,7,802,4283,https://thecastlemap.com/castles/baghsar-fort/,Elahi mansoor,CC BY-SA 4.0
Q4153254,Gulustan Fortress,fortress,Azerbaijan,AZ,40.35833,46.57861,,0,,https://en.wikipedia.org/wiki/Gulustan_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Gulustan_castle.jpg?width=1280,7,256,5374,https://thecastlemap.com/castles/gulustan-fortress/,,
Q7137065,Parigala,fortress,Azerbaijan,AZ,41.59268,46.76913,,0,,https://en.wikipedia.org/wiki/Parigala,https://commons.wikimedia.org/wiki/Special:FilePath/Fortress%20of%20Peri.jpg?width=1280,7,604,4575,https://thecastlemap.com/castles/parigala/,Interfase,CC BY-SA 4.0
Q5639945,Hajiganj Fort,fortress,Bangladesh,BD,23.63341,90.51284,1610,0,17th century,https://en.wikipedia.org/wiki/Hajiganj_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A7%80%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%97%20%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC%20%E0%A6%A6%E0%A6%BF%E0%A6%95%20%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87.jpg?width=1280,7,524,4729,https://thecastlemap.com/castles/hajiganj-fort/,Siplusinha,CC BY-SA 4.0
Q1021533,Kobryn Castle,castle,Belarus,BY,52.2145,24.361,1050,1,11th century,https://en.wikipedia.org/wiki/Kobryn_castles,https://commons.wikimedia.org/wiki/Special:FilePath/Kobry%C5%84%2C%20Muchaviecki%20most.%20%D0%9A%D0%BE%D0%B1%D1%80%D1%8B%D0%BD%D1%8C%2C%20%D0%9C%D1%83%D1%85%D0%B0%D0%B2%D0%B5%D1%86%D0%BA%D1%96%20%D0%BC%D0%BE%D1%81%D1%82%20%28N.%20Orda%2C%207.04.1864%29.jpg?width=1280,7,207,5520,https://thecastlemap.com/castles/kobryn-castle/,Napoleon Orda,Public domain
Q3752910,Desmond Castle,castle,Ireland,IE,51.7075,-8.53056,1500,0,15th century,https://en.wikipedia.org/wiki/Desmond_Castle_(Kinsale),https://commons.wikimedia.org/wiki/Special:FilePath/Desmond%20Castle.jpg?width=1280,7,597,4588,https://thecastlemap.com/castles/desmond-castle/,ME,CC BY-SA 3.0
Q6466050,Bobruisk Castle,castle,Belarus,BY,53.13528,29.2525,1400,0,14th century,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D1%80%D1%83%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BC%D0%BE%D0%BA,https://commons.wikimedia.org/wiki/Special:FilePath/Bobruisk%20Castle.jpg?width=1280,7,241,5426,https://thecastlemap.com/castles/bobruisk-castle/,Unknown authorUnknown author,Public domain
Q13031112,Kopys Castle,castle,Belarus,BY,54.31861,30.28833,,0,,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF%D1%8B%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BC%D0%BE%D0%BA,https://commons.wikimedia.org/wiki/Special:FilePath/Kopys%20castle%2001.jpg?width=1280,7,120,5777,https://thecastlemap.com/castles/kopys-castle/,Gandvik,CC0
